run_id,model_family,model_name,feature_set_name,n_features,uses_current_city_crime_signal,cv_mae_mean,cv_rmse_mean,cv_r2_mean,cv_rmse_std,train_mae,train_rmse,train_r2,test_mae,test_rmse,test_r2,rmse_overfit_gap,params_json,feature_list,mlp_n_iter
33,mlp,MLPRegressor,geo_only,2,0,10.921747943996893,13.320101852836922,0.22931336443143055,1.668136317056684,10.178518565005238,12.442758635826088,0.3306833291518273,11.078536913357375,13.38775598496011,0.263811748530408,0.944997349134022,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",lat | lon,412.0
77,mlp,MLPRegressor,geo_macro,11,0,11.142961632478071,14.138930408844306,0.0972244035224656,1.6241979318565631,10.522060537833207,13.186704216676405,0.24825453221961313,10.691901244635915,13.40165431426442,0.2622824261017208,0.2149500975880141,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",lat | lon | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,89.0
93,mlp,MLPRegressor,geo_macro,11,0,11.282403843203163,14.322799970647651,0.07456467684412119,1.6149938497356258,10.523677814300141,13.18830216182404,0.24807233039185106,10.691512630645986,13.401712529199628,0.2622760170013163,0.21341036737558738,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",lat | lon | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,89.0
94,mlp,MLPRegressor,geo_macro,11,0,11.115022659647405,14.06155573151959,0.10692125969617705,1.620761960215652,10.600283909646661,13.290337985685795,0.2363922282261941,10.734541515055165,13.452700364734985,0.2566518844880713,0.16236237904919015,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0007}",lat | lon | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,105.0
30,mlp,MLPRegressor,geo_only,2,0,11.047184392165782,13.437656922385514,0.20996147032517923,2.061433829648712,10.14949167916171,12.38551928136259,0.3368271651455582,11.13331337777936,13.51734047055559,0.2494911599203118,1.1318211891929995,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0007}",lat | lon,824.0
46,mlp,MLPRegressor,geo_only,2,0,11.143567517427623,13.540160993740319,0.19787977716629487,2.0384626756756505,10.15098276008265,12.385658992029791,0.3368122036668043,11.134272866038286,13.518450737907196,0.249367866483291,1.1327917458774053,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0007}",lat | lon,824.0
37,mlp,MLPRegressor,geo_only,2,0,10.610110358797472,12.963327771785043,0.27157089546408875,1.692271287102005,10.231092244457026,12.49630789160391,0.3249099255097905,11.228447788858603,13.579115670843722,0.24261572836226486,1.0828077792398112,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",lat | lon,309.0
47,mlp,MLPRegressor,geo_only,2,0,10.59709251424771,12.900964934909258,0.27785184360417714,1.5822547909056988,10.293657613946404,12.579262637776637,0.3159172204348095,11.23562714769499,13.6248618885984,0.23750408074306817,1.0455992508217626,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",lat | lon,579.0
22,mlp,MLPRegressor,geo_only,2,0,10.64058500212106,13.0055209798704,0.2667207641342712,1.6626105547711982,10.272849037642093,12.55307490210434,0.3187625273622209,11.297268085782571,13.680573066315388,0.23125573942855726,1.1274981642110475,"{""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0007}",lat | lon,396.0
48,mlp,MLPRegressor,geo_only,2,0,10.583418580719,12.920864346877812,0.2756594923522415,1.6044337850660841,10.291364066189676,12.619713457766295,0.31151057089041223,11.285065591830348,13.71998869029621,0.22681964094326745,1.1002752325299152,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0007}",lat | lon,535.0
32,mlp,MLPRegressor,geo_only,2,0,10.584689858668549,12.941425102618869,0.2733779731666153,1.5848556430168537,10.288393553010323,12.609258152363457,0.31265091141948864,11.318981398038531,13.722733868509081,0.22651020479615103,1.113475716145624,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0007}",lat | lon,579.0
40,mlp,MLPRegressor,geo_only,2,0,10.51050701754566,12.85294179016095,0.28290657223602356,1.6893506902721933,10.265543147685362,12.570797397802783,0.3168376203899492,11.277324281118583,13.733416656772201,0.2253054530228985,1.1626192589694178,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0007}",lat | lon,378.0
29,mlp,MLPRegressor,geo_only,2,0,11.073488081590568,13.485860301434888,0.20444997079194085,2.1035421797696165,10.249774513017028,12.576631427033025,0.31620337038827495,11.312016241244741,13.739519062443408,0.22461683330925275,1.1628876354103834,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",lat | lon,443.0
24,mlp,MLPRegressor,geo_only,2,0,10.540381427977875,12.851277444403502,0.2828976713245518,1.6891375191248557,10.294484387214252,12.603099618154856,0.3133221688529113,11.343363872746231,13.769471817397879,0.22123240951805734,1.166372199243023,"{""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0007}",lat | lon,383.0
31,mlp,MLPRegressor,geo_only,2,0,10.569383709084452,12.870026166075798,0.2813053805814767,1.592321334653563,10.384336539071786,12.68585367325045,0.30427488060693775,11.427945499739637,13.80946399619246,0.2167021208505785,1.1236103229420085,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",lat | lon,429.0
36,mlp,MLPRegressor,geo_only,2,0,10.8893726999876,13.316622884661703,0.22478655795320365,2.2219735076103064,10.44648575793845,12.81685111837561,0.2898322149369519,11.370790456137597,13.84056431468718,0.21317001489189746,1.0237131963115704,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.0007}",lat | lon,164.0
20,mlp,MLPRegressor,geo_only,2,0,10.913260410997493,13.343896973308498,0.22153952585484443,2.2100407625325222,10.463279157475194,12.835949588080313,0.28771418718642483,11.373725330082195,13.846781503189487,0.21246296726858505,1.0108319151091738,"{""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.0007}",lat | lon,164.0
39,mlp,MLPRegressor,geo_only,2,0,10.514382615081281,12.801048341136749,0.28925893074630654,1.6665926715946642,10.334417606252643,12.672772701879286,0.305708929665909,11.422947618734066,13.872899493413314,0.20948923894422922,1.2001267915340286,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",lat | lon,295.0
23,mlp,MLPRegressor,geo_only,2,0,10.510555607656233,12.793205768812324,0.2901105729099556,1.6571131818943963,10.312695651593947,12.63652597540488,0.30967487926033066,11.431804574382982,13.873618242292205,0.20940732478604274,1.2370922668873252,"{""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",lat | lon,295.0
28,mlp,MLPRegressor,geo_only,2,0,11.0067389717616,13.500485164199066,0.20384351197296682,2.2389553952960495,10.57391931928528,12.980463745723084,0.2715852930950512,11.417356759377121,13.926274213181978,0.2033947007706952,0.9458104674588945,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.0007}",lat | lon,221.0
44,mlp,MLPRegressor,geo_only,2,0,11.008609128667574,13.512709763033957,0.20253630605965403,2.225872484173712,10.553101077733736,12.955538349414436,0.27438004585357456,11.425978936785263,13.933472285635784,0.20257100529477678,0.9779339362213477,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.0007}",lat | lon,221.0
19,mlp,MLPRegressor,geo_only,2,0,10.931819150206596,13.26950299977511,0.22964356220674675,2.181992890297645,10.603826202176139,13.022176381798763,0.2668962592164885,11.51729648545827,14.041299823520532,0.19018105533108998,1.019123441721769,"{""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.001}",lat | lon,117.0
35,mlp,MLPRegressor,geo_only,2,0,10.909861506333545,13.251974079592816,0.2318008565082761,2.177100007009007,10.610803502947435,13.031850395087321,0.26580662728059945,11.524693687308234,14.047900345652112,0.18941951839731397,1.0160499505647902,"{""alpha"": 0.0005, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.001}",lat | lon,117.0
27,mlp,MLPRegressor,geo_only,2,0,10.976419662386206,13.4436245086848,0.20951980063389603,2.298398825395047,10.68851298388711,13.137831428615653,0.25381646995683904,11.551254260456133,14.078989408806324,0.18582779691273144,0.9411579801906704,"{""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.001}",lat | lon,164.0
43,mlp,MLPRegressor,geo_only,2,0,10.984351202627874,13.445778610992141,0.20945332560756338,2.2832724976854233,10.715773566832375,13.171612915100095,0.2499741925204566,11.589564190231085,14.124436139874998,0.180563046138128,0.9528232247749031,"{""alpha"": 0.0005, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 128], ""learning_rate_init"": 0.001}",lat | lon,164.0
